split,image_path,label_path
train,dataset\train\images\1_16-xcx_mp4-631_jpg.rf.5319c09d6e05e0a623a6b6e4af228e83.jpg,dataset\train\labels\1_16-xcx_mp4-631_jpg.rf.5319c09d6e05e0a623a6b6e4af228e83.txt
train,dataset\train\images\1_16-xcx_mp4-632_jpg.rf.bb42ea915a6ea34f664821e3f1f311ac.jpg,dataset\train\labels\1_16-xcx_mp4-632_jpg.rf.bb42ea915a6ea34f664821e3f1f311ac.txt
train,dataset\train\images\1_16-xcx_mp4-634_jpg.rf.d6b191c443b6700238cd5743c829e2d2.jpg,dataset\train\labels\1_16-xcx_mp4-634_jpg.rf.d6b191c443b6700238cd5743c829e2d2.txt
train,dataset\train\images\1_16-xcx_mp4-636_jpg.rf.82eedad205d1f7fee9a9156af7bab051.jpg,dataset\train\labels\1_16-xcx_mp4-636_jpg.rf.82eedad205d1f7fee9a9156af7bab051.txt
train,dataset\train\images\1_16-xcx_mp4-638_jpg.rf.7d1882f68d5ad57bb4b5ffafc47990fe.jpg,dataset\train\labels\1_16-xcx_mp4-638_jpg.rf.7d1882f68d5ad57bb4b5ffafc47990fe.txt
train,dataset\train\images\1_16-xcx_mp4-641_jpg.rf.f9a2224047d2c247b718205f1eda603d.jpg,dataset\train\labels\1_16-xcx_mp4-641_jpg.rf.f9a2224047d2c247b718205f1eda603d.txt
train,dataset\train\images\1_16-xcx_mp4-642_jpg.rf.419f255d67750d565cf11994f89e48ff.jpg,dataset\train\labels\1_16-xcx_mp4-642_jpg.rf.419f255d67750d565cf11994f89e48ff.txt
train,dataset\train\images\1_16-xcx_mp4-643_jpg.rf.c875f02eed95c93ba155b7221c65b987.jpg,dataset\train\labels\1_16-xcx_mp4-643_jpg.rf.c875f02eed95c93ba155b7221c65b987.txt
train,dataset\train\images\1_16-xcx_mp4-644_jpg.rf.e947559fbfed84a99c809ef5b2fd9ad7.jpg,dataset\train\labels\1_16-xcx_mp4-644_jpg.rf.e947559fbfed84a99c809ef5b2fd9ad7.txt
train,dataset\train\images\1_16-xcx_mp4-651_jpg.rf.023c3928b559c02a4edc1267b91ff19d.jpg,dataset\train\labels\1_16-xcx_mp4-651_jpg.rf.023c3928b559c02a4edc1267b91ff19d.txt
train,dataset\train\images\1_16-xcx_mp4-654_jpg.rf.d5d6236d13d78068384134c74860d18d.jpg,dataset\train\labels\1_16-xcx_mp4-654_jpg.rf.d5d6236d13d78068384134c74860d18d.txt
train,dataset\train\images\1_16-xcx_mp4-656_jpg.rf.a7b71c710a9571505dba64547d9459ea.jpg,dataset\train\labels\1_16-xcx_mp4-656_jpg.rf.a7b71c710a9571505dba64547d9459ea.txt
train,dataset\train\images\1_16-xcx_mp4-657_jpg.rf.d264c770991e05105a5489e7e889e1be.jpg,dataset\train\labels\1_16-xcx_mp4-657_jpg.rf.d264c770991e05105a5489e7e889e1be.txt
train,dataset\train\images\1_16-xcx_mp4-658_jpg.rf.d677f0cc083f36a85ec0815a6d2d1f7b.jpg,dataset\train\labels\1_16-xcx_mp4-658_jpg.rf.d677f0cc083f36a85ec0815a6d2d1f7b.txt
train,dataset\train\images\1_16-xcx_mp4-659_jpg.rf.7822f5ae983b6d2267e793e87ab5cc53.jpg,dataset\train\labels\1_16-xcx_mp4-659_jpg.rf.7822f5ae983b6d2267e793e87ab5cc53.txt
train,dataset\train\images\1_16-xcx_mp4-661_jpg.rf.cf6d5c8d2802c6c56ee89a0eebd9a993.jpg,dataset\train\labels\1_16-xcx_mp4-661_jpg.rf.cf6d5c8d2802c6c56ee89a0eebd9a993.txt
train,dataset\train\images\1_16-xcx_mp4-662_jpg.rf.ae36ec8d4223ef02c54cd352e0921a3c.jpg,dataset\train\labels\1_16-xcx_mp4-662_jpg.rf.ae36ec8d4223ef02c54cd352e0921a3c.txt
train,dataset\train\images\1_16-xcx_mp4-663_jpg.rf.a36cbecef544ab6e70522bdbc58201a5.jpg,dataset\train\labels\1_16-xcx_mp4-663_jpg.rf.a36cbecef544ab6e70522bdbc58201a5.txt
train,dataset\train\images\1_16-xcx_mp4-666_jpg.rf.241c13dd8d70a516adcfc74386dae36e.jpg,dataset\train\labels\1_16-xcx_mp4-666_jpg.rf.241c13dd8d70a516adcfc74386dae36e.txt
train,dataset\train\images\1_16-xcx_mp4-66_jpg.rf.c6825aeb617c18c2904f23390db49c36.jpg,dataset\train\labels\1_16-xcx_mp4-66_jpg.rf.c6825aeb617c18c2904f23390db49c36.txt
train,dataset\train\images\1_16-xcx_mp4-671_jpg.rf.bd679905433315e6f1c08a1955457e0b.jpg,dataset\train\labels\1_16-xcx_mp4-671_jpg.rf.bd679905433315e6f1c08a1955457e0b.txt
train,dataset\train\images\1_16-xcx_mp4-673_jpg.rf.081b77aa235451ce83bb7a7e97dee9ff.jpg,dataset\train\labels\1_16-xcx_mp4-673_jpg.rf.081b77aa235451ce83bb7a7e97dee9ff.txt
train,dataset\train\images\1_16-xcx_mp4-676_jpg.rf.fcedb04ba0e5c0d463fa8314286bbe00.jpg,dataset\train\labels\1_16-xcx_mp4-676_jpg.rf.fcedb04ba0e5c0d463fa8314286bbe00.txt
train,dataset\train\images\1_16-xcx_mp4-677_jpg.rf.ebde3191a794c4b59d9cdfa3d8db8bac.jpg,dataset\train\labels\1_16-xcx_mp4-677_jpg.rf.ebde3191a794c4b59d9cdfa3d8db8bac.txt
train,dataset\train\images\1_16-xcx_mp4-679_jpg.rf.97ca49416d5ed80765d7dc023a6966bf.jpg,dataset\train\labels\1_16-xcx_mp4-679_jpg.rf.97ca49416d5ed80765d7dc023a6966bf.txt
train,dataset\train\images\1_16-xcx_mp4-67_jpg.rf.fb55ef64ee22ab9e163caeb4e4d0da0f.jpg,dataset\train\labels\1_16-xcx_mp4-67_jpg.rf.fb55ef64ee22ab9e163caeb4e4d0da0f.txt
train,dataset\train\images\1_16-xcx_mp4-681_jpg.rf.aca2c8a15fb6aced8553b3ceb1430be0.jpg,dataset\train\labels\1_16-xcx_mp4-681_jpg.rf.aca2c8a15fb6aced8553b3ceb1430be0.txt
train,dataset\train\images\1_16-xcx_mp4-682_jpg.rf.a708920cf8286befd4437cad468c4bc2.jpg,dataset\train\labels\1_16-xcx_mp4-682_jpg.rf.a708920cf8286befd4437cad468c4bc2.txt
train,dataset\train\images\1_16-xcx_mp4-683_jpg.rf.a7b2a33b6a60136b7c102919e6cc7288.jpg,dataset\train\labels\1_16-xcx_mp4-683_jpg.rf.a7b2a33b6a60136b7c102919e6cc7288.txt
train,dataset\train\images\1_16-xcx_mp4-687_jpg.rf.0a362bbf2648f767195cd925dfe3c404.jpg,dataset\train\labels\1_16-xcx_mp4-687_jpg.rf.0a362bbf2648f767195cd925dfe3c404.txt
train,dataset\train\images\1_16-xcx_mp4-688_jpg.rf.83e6f732ee7965b631171bf35bd355e5.jpg,dataset\train\labels\1_16-xcx_mp4-688_jpg.rf.83e6f732ee7965b631171bf35bd355e5.txt
train,dataset\train\images\1_16-xcx_mp4-690_jpg.rf.8275700224ce307543d9ceccb09ab070.jpg,dataset\train\labels\1_16-xcx_mp4-690_jpg.rf.8275700224ce307543d9ceccb09ab070.txt
train,dataset\train\images\1_16-xcx_mp4-691_jpg.rf.e1878b24bd046f58fae77590ae0fbfb5.jpg,dataset\train\labels\1_16-xcx_mp4-691_jpg.rf.e1878b24bd046f58fae77590ae0fbfb5.txt
train,dataset\train\images\1_16-xcx_mp4-692_jpg.rf.154bf53789b075cbfff13d7f46034865.jpg,dataset\train\labels\1_16-xcx_mp4-692_jpg.rf.154bf53789b075cbfff13d7f46034865.txt
train,dataset\train\images\1_16-xcx_mp4-694_jpg.rf.bc12bfb0f27c33a7cd305b0329b9dc0d.jpg,dataset\train\labels\1_16-xcx_mp4-694_jpg.rf.bc12bfb0f27c33a7cd305b0329b9dc0d.txt
train,dataset\train\images\1_16-xcx_mp4-695_jpg.rf.c059545787d57c0aaf8a764aab342e72.jpg,dataset\train\labels\1_16-xcx_mp4-695_jpg.rf.c059545787d57c0aaf8a764aab342e72.txt
train,dataset\train\images\1_16-xcx_mp4-696_jpg.rf.3dd0e8727e2a6f17561f9304477bb21d.jpg,dataset\train\labels\1_16-xcx_mp4-696_jpg.rf.3dd0e8727e2a6f17561f9304477bb21d.txt
train,dataset\train\images\1_16-xcx_mp4-697_jpg.rf.a43788bada6696e15c0470334c37c297.jpg,dataset\train\labels\1_16-xcx_mp4-697_jpg.rf.a43788bada6696e15c0470334c37c297.txt
train,dataset\train\images\1_16-xcx_mp4-698_jpg.rf.374f74d97f2941c43379af94f594678d.jpg,dataset\train\labels\1_16-xcx_mp4-698_jpg.rf.374f74d97f2941c43379af94f594678d.txt
train,dataset\train\images\1_16-xcx_mp4-699_jpg.rf.3789816409c63a9d0aa602ae7c7982cd.jpg,dataset\train\labels\1_16-xcx_mp4-699_jpg.rf.3789816409c63a9d0aa602ae7c7982cd.txt
train,dataset\train\images\1_16-xcx_mp4-69_jpg.rf.b130f8a8587b929c269d29851b68e229.jpg,dataset\train\labels\1_16-xcx_mp4-69_jpg.rf.b130f8a8587b929c269d29851b68e229.txt
train,dataset\train\images\1_16-xcx_mp4-6_jpg.rf.bb7efa2cf1ec50bde0ed9b164bbc9f0b.jpg,dataset\train\labels\1_16-xcx_mp4-6_jpg.rf.bb7efa2cf1ec50bde0ed9b164bbc9f0b.txt
train,dataset\train\images\1_16-xcx_mp4-701_jpg.rf.9e6c5f5bfd90b42d590cee81c97ab72b.jpg,dataset\train\labels\1_16-xcx_mp4-701_jpg.rf.9e6c5f5bfd90b42d590cee81c97ab72b.txt
train,dataset\train\images\1_16-xcx_mp4-702_jpg.rf.e9915c449fc8ad2b13e63a73690224f3.jpg,dataset\train\labels\1_16-xcx_mp4-702_jpg.rf.e9915c449fc8ad2b13e63a73690224f3.txt
train,dataset\train\images\1_16-xcx_mp4-704_jpg.rf.826d6f42177f9c1a3baa6a9941e61cd1.jpg,dataset\train\labels\1_16-xcx_mp4-704_jpg.rf.826d6f42177f9c1a3baa6a9941e61cd1.txt
train,dataset\train\images\1_16-xcx_mp4-706_jpg.rf.a3c7124fa8f49f751fe0b255bf07260b.jpg,dataset\train\labels\1_16-xcx_mp4-706_jpg.rf.a3c7124fa8f49f751fe0b255bf07260b.txt
train,dataset\train\images\1_16-xcx_mp4-708_jpg.rf.14c5029d53e74b09c1e74c98a15e95e8.jpg,dataset\train\labels\1_16-xcx_mp4-708_jpg.rf.14c5029d53e74b09c1e74c98a15e95e8.txt
train,dataset\train\images\1_16-xcx_mp4-709_jpg.rf.42ccac53be039cb894915eb541e9f510.jpg,dataset\train\labels\1_16-xcx_mp4-709_jpg.rf.42ccac53be039cb894915eb541e9f510.txt
train,dataset\train\images\1_16-xcx_mp4-711_jpg.rf.b03e2ad148232e05715fc70d3a94efb7.jpg,dataset\train\labels\1_16-xcx_mp4-711_jpg.rf.b03e2ad148232e05715fc70d3a94efb7.txt
train,dataset\train\images\1_16-xcx_mp4-712_jpg.rf.c3c0f6a46b7243b286a0e1b96321066a.jpg,dataset\train\labels\1_16-xcx_mp4-712_jpg.rf.c3c0f6a46b7243b286a0e1b96321066a.txt
train,dataset\train\images\1_16-xcx_mp4-713_jpg.rf.cc7ed38bda4b8d6c1f6be83dbb7951d8.jpg,dataset\train\labels\1_16-xcx_mp4-713_jpg.rf.cc7ed38bda4b8d6c1f6be83dbb7951d8.txt
train,dataset\train\images\1_16-xcx_mp4-714_jpg.rf.159048c16cf99fc49ec47853b45de5c4.jpg,dataset\train\labels\1_16-xcx_mp4-714_jpg.rf.159048c16cf99fc49ec47853b45de5c4.txt
train,dataset\train\images\1_16-xcx_mp4-718_jpg.rf.8ac7bba43f871492b61748e37f9a3108.jpg,dataset\train\labels\1_16-xcx_mp4-718_jpg.rf.8ac7bba43f871492b61748e37f9a3108.txt
train,dataset\train\images\1_16-xcx_mp4-71_jpg.rf.a3b5818a618c9659d0239483797e1b6d.jpg,dataset\train\labels\1_16-xcx_mp4-71_jpg.rf.a3b5818a618c9659d0239483797e1b6d.txt
train,dataset\train\images\1_16-xcx_mp4-723_jpg.rf.b8bfbcd15a8bc43dafc90156c2baaa8f.jpg,dataset\train\labels\1_16-xcx_mp4-723_jpg.rf.b8bfbcd15a8bc43dafc90156c2baaa8f.txt
train,dataset\train\images\1_16-xcx_mp4-724_jpg.rf.23f31ab574e9b01c6add8753e269cb04.jpg,dataset\train\labels\1_16-xcx_mp4-724_jpg.rf.23f31ab574e9b01c6add8753e269cb04.txt
train,dataset\train\images\1_16-xcx_mp4-726_jpg.rf.d1004f23c41a7603992c494d57037f69.jpg,dataset\train\labels\1_16-xcx_mp4-726_jpg.rf.d1004f23c41a7603992c494d57037f69.txt
train,dataset\train\images\1_16-xcx_mp4-728_jpg.rf.f8c9301d287adfcec50e548104b53b4c.jpg,dataset\train\labels\1_16-xcx_mp4-728_jpg.rf.f8c9301d287adfcec50e548104b53b4c.txt
train,dataset\train\images\1_16-xcx_mp4-729_jpg.rf.42f85c632e4d80cd617c6169a592aee4.jpg,dataset\train\labels\1_16-xcx_mp4-729_jpg.rf.42f85c632e4d80cd617c6169a592aee4.txt
train,dataset\train\images\1_16-xcx_mp4-72_jpg.rf.d756f1724df91f017f4ddce712f16ee2.jpg,dataset\train\labels\1_16-xcx_mp4-72_jpg.rf.d756f1724df91f017f4ddce712f16ee2.txt
train,dataset\train\images\1_16-xcx_mp4-732_jpg.rf.32f918ce4a9ca372ee99ed76f8de6704.jpg,dataset\train\labels\1_16-xcx_mp4-732_jpg.rf.32f918ce4a9ca372ee99ed76f8de6704.txt
train,dataset\train\images\1_16-xcx_mp4-736_jpg.rf.8a87d33f619d42e696b01a24b8c32d29.jpg,dataset\train\labels\1_16-xcx_mp4-736_jpg.rf.8a87d33f619d42e696b01a24b8c32d29.txt
train,dataset\train\images\1_16-xcx_mp4-738_jpg.rf.b9ab7729ac50e5f7c00058a18a24057d.jpg,dataset\train\labels\1_16-xcx_mp4-738_jpg.rf.b9ab7729ac50e5f7c00058a18a24057d.txt
train,dataset\train\images\1_16-xcx_mp4-739_jpg.rf.a73df523c110b828e1386b742c8629a6.jpg,dataset\train\labels\1_16-xcx_mp4-739_jpg.rf.a73df523c110b828e1386b742c8629a6.txt
train,dataset\train\images\1_16-xcx_mp4-73_jpg.rf.fff0e145097f6308256ed4abd0c9af02.jpg,dataset\train\labels\1_16-xcx_mp4-73_jpg.rf.fff0e145097f6308256ed4abd0c9af02.txt
train,dataset\train\images\1_16-xcx_mp4-742_jpg.rf.074a16187c73848751ca51e1ec759fce.jpg,dataset\train\labels\1_16-xcx_mp4-742_jpg.rf.074a16187c73848751ca51e1ec759fce.txt
train,dataset\train\images\1_16-xcx_mp4-743_jpg.rf.1e6d99d3088c37231c7d1e08011a52fe.jpg,dataset\train\labels\1_16-xcx_mp4-743_jpg.rf.1e6d99d3088c37231c7d1e08011a52fe.txt
train,dataset\train\images\1_16-xcx_mp4-744_jpg.rf.586effc68ea5915b5ce5efa8caf2cede.jpg,dataset\train\labels\1_16-xcx_mp4-744_jpg.rf.586effc68ea5915b5ce5efa8caf2cede.txt
train,dataset\train\images\1_16-xcx_mp4-745_jpg.rf.ff7f452c067c0b4d8bf86aab624741a0.jpg,dataset\train\labels\1_16-xcx_mp4-745_jpg.rf.ff7f452c067c0b4d8bf86aab624741a0.txt
train,dataset\train\images\1_16-xcx_mp4-746_jpg.rf.89a15a96b7000323ccf55d501e017339.jpg,dataset\train\labels\1_16-xcx_mp4-746_jpg.rf.89a15a96b7000323ccf55d501e017339.txt
train,dataset\train\images\1_16-xcx_mp4-749_jpg.rf.8b7b90620fb12699dc5576187878ddea.jpg,dataset\train\labels\1_16-xcx_mp4-749_jpg.rf.8b7b90620fb12699dc5576187878ddea.txt
train,dataset\train\images\1_16-xcx_mp4-751_jpg.rf.08787948574e3868671876177039c714.jpg,dataset\train\labels\1_16-xcx_mp4-751_jpg.rf.08787948574e3868671876177039c714.txt
train,dataset\train\images\1_16-xcx_mp4-752_jpg.rf.382ae2514c69d6dbd8ce0c52c298f706.jpg,dataset\train\labels\1_16-xcx_mp4-752_jpg.rf.382ae2514c69d6dbd8ce0c52c298f706.txt
train,dataset\train\images\1_16-xcx_mp4-756_jpg.rf.07330b472317b2115cbf0789d567666e.jpg,dataset\train\labels\1_16-xcx_mp4-756_jpg.rf.07330b472317b2115cbf0789d567666e.txt
train,dataset\train\images\1_16-xcx_mp4-757_jpg.rf.0f5dc780d9150d9bc96baf485ba48f88.jpg,dataset\train\labels\1_16-xcx_mp4-757_jpg.rf.0f5dc780d9150d9bc96baf485ba48f88.txt
train,dataset\train\images\1_16-xcx_mp4-762_jpg.rf.cc501bc89e7be4cd6167e2f2a6a869b0.jpg,dataset\train\labels\1_16-xcx_mp4-762_jpg.rf.cc501bc89e7be4cd6167e2f2a6a869b0.txt
train,dataset\train\images\1_16-xcx_mp4-767_jpg.rf.775c251dd9f4db22d9fc1b49b0b2558d.jpg,dataset\train\labels\1_16-xcx_mp4-767_jpg.rf.775c251dd9f4db22d9fc1b49b0b2558d.txt
train,dataset\train\images\1_16-xcx_mp4-769_jpg.rf.da507f98b006e196733b04d50fa20ab6.jpg,dataset\train\labels\1_16-xcx_mp4-769_jpg.rf.da507f98b006e196733b04d50fa20ab6.txt
train,dataset\train\images\1_16-xcx_mp4-76_jpg.rf.27c5c30cdfc5ea98bf516bbe13c24f9f.jpg,dataset\train\labels\1_16-xcx_mp4-76_jpg.rf.27c5c30cdfc5ea98bf516bbe13c24f9f.txt
train,dataset\train\images\1_16-xcx_mp4-771_jpg.rf.eab73b4a9e40edd7c1fed453a53e96d1.jpg,dataset\train\labels\1_16-xcx_mp4-771_jpg.rf.eab73b4a9e40edd7c1fed453a53e96d1.txt
train,dataset\train\images\1_16-xcx_mp4-772_jpg.rf.efa12d8a1737c780c75429834b9aec6f.jpg,dataset\train\labels\1_16-xcx_mp4-772_jpg.rf.efa12d8a1737c780c75429834b9aec6f.txt
train,dataset\train\images\1_16-xcx_mp4-773_jpg.rf.05d9c78aa54c9fd0fabbd8268b18eb34.jpg,dataset\train\labels\1_16-xcx_mp4-773_jpg.rf.05d9c78aa54c9fd0fabbd8268b18eb34.txt
train,dataset\train\images\1_16-xcx_mp4-774_jpg.rf.ac72510abab0c8491dcd970eefb2ec4e.jpg,dataset\train\labels\1_16-xcx_mp4-774_jpg.rf.ac72510abab0c8491dcd970eefb2ec4e.txt
train,dataset\train\images\1_16-xcx_mp4-776_jpg.rf.6df08931108c1271f4344305fcbefad4.jpg,dataset\train\labels\1_16-xcx_mp4-776_jpg.rf.6df08931108c1271f4344305fcbefad4.txt
train,dataset\train\images\1_16-xcx_mp4-777_jpg.rf.11e361d8516445739860bfe7f1f007cc.jpg,dataset\train\labels\1_16-xcx_mp4-777_jpg.rf.11e361d8516445739860bfe7f1f007cc.txt
train,dataset\train\images\1_16-xcx_mp4-778_jpg.rf.d7cf247f5e1ede1d570cd81df722467c.jpg,dataset\train\labels\1_16-xcx_mp4-778_jpg.rf.d7cf247f5e1ede1d570cd81df722467c.txt
train,dataset\train\images\1_16-xcx_mp4-779_jpg.rf.7fdb0cfd21e33d00923ea168f5c71cef.jpg,dataset\train\labels\1_16-xcx_mp4-779_jpg.rf.7fdb0cfd21e33d00923ea168f5c71cef.txt
train,dataset\train\images\1_16-xcx_mp4-77_jpg.rf.fd914bfe6f61f821a2cf4b60ea313d12.jpg,dataset\train\labels\1_16-xcx_mp4-77_jpg.rf.fd914bfe6f61f821a2cf4b60ea313d12.txt
train,dataset\train\images\1_16-xcx_mp4-781_jpg.rf.70d6375551c022a34e87a350bd255e9d.jpg,dataset\train\labels\1_16-xcx_mp4-781_jpg.rf.70d6375551c022a34e87a350bd255e9d.txt
train,dataset\train\images\1_16-xcx_mp4-782_jpg.rf.7c344f02361cb610da22eeb018ec2f96.jpg,dataset\train\labels\1_16-xcx_mp4-782_jpg.rf.7c344f02361cb610da22eeb018ec2f96.txt
train,dataset\train\images\1_16-xcx_mp4-783_jpg.rf.9e957aa932ef34cedf543f2c1be31d46.jpg,dataset\train\labels\1_16-xcx_mp4-783_jpg.rf.9e957aa932ef34cedf543f2c1be31d46.txt
train,dataset\train\images\1_16-xcx_mp4-786_jpg.rf.7b13e5d10abc4058c47704ce6ce8ee74.jpg,dataset\train\labels\1_16-xcx_mp4-786_jpg.rf.7b13e5d10abc4058c47704ce6ce8ee74.txt
train,dataset\train\images\1_16-xcx_mp4-788_jpg.rf.55c17e9ba8ff7567fe478eb4a5edf1a3.jpg,dataset\train\labels\1_16-xcx_mp4-788_jpg.rf.55c17e9ba8ff7567fe478eb4a5edf1a3.txt
train,dataset\train\images\1_16-xcx_mp4-78_jpg.rf.a443053a38b442be8318027b8ad75862.jpg,dataset\train\labels\1_16-xcx_mp4-78_jpg.rf.a443053a38b442be8318027b8ad75862.txt
train,dataset\train\images\1_16-xcx_mp4-792_jpg.rf.add9434b0b31a5b4ad6cc0ab138f2ba0.jpg,dataset\train\labels\1_16-xcx_mp4-792_jpg.rf.add9434b0b31a5b4ad6cc0ab138f2ba0.txt
train,dataset\train\images\1_16-xcx_mp4-793_jpg.rf.e6d420efb6d6ac1b9b4cf1e3218966ba.jpg,dataset\train\labels\1_16-xcx_mp4-793_jpg.rf.e6d420efb6d6ac1b9b4cf1e3218966ba.txt
train,dataset\train\images\1_16-xcx_mp4-797_jpg.rf.2411931add56c97512bc5695e7c03508.jpg,dataset\train\labels\1_16-xcx_mp4-797_jpg.rf.2411931add56c97512bc5695e7c03508.txt
train,dataset\train\images\1_16-xcx_mp4-798_jpg.rf.541f810d5a295eefbb26074087ac4818.jpg,dataset\train\labels\1_16-xcx_mp4-798_jpg.rf.541f810d5a295eefbb26074087ac4818.txt
train,dataset\train\images\1_16-xcx_mp4-799_jpg.rf.ec1b6ab54063f5b1b32e8882c03eff30.jpg,dataset\train\labels\1_16-xcx_mp4-799_jpg.rf.ec1b6ab54063f5b1b32e8882c03eff30.txt
train,dataset\train\images\1_16-xcx_mp4-79_jpg.rf.32e9c9aa3019d77513bffb1f8280f937.jpg,dataset\train\labels\1_16-xcx_mp4-79_jpg.rf.32e9c9aa3019d77513bffb1f8280f937.txt
train,dataset\train\images\1_16-xcx_mp4-803_jpg.rf.acc2483d271113bdd4458534a6f43fde.jpg,dataset\train\labels\1_16-xcx_mp4-803_jpg.rf.acc2483d271113bdd4458534a6f43fde.txt
train,dataset\train\images\1_16-xcx_mp4-804_jpg.rf.ae59ced4eed2a4bd0a49ff1d901663eb.jpg,dataset\train\labels\1_16-xcx_mp4-804_jpg.rf.ae59ced4eed2a4bd0a49ff1d901663eb.txt
train,dataset\train\images\1_16-xcx_mp4-806_jpg.rf.4be5e8518a507dbfa464211f76e28ae8.jpg,dataset\train\labels\1_16-xcx_mp4-806_jpg.rf.4be5e8518a507dbfa464211f76e28ae8.txt
train,dataset\train\images\1_16-xcx_mp4-807_jpg.rf.a7dab38f8f0d69909e2c3eda0a2dd474.jpg,dataset\train\labels\1_16-xcx_mp4-807_jpg.rf.a7dab38f8f0d69909e2c3eda0a2dd474.txt
train,dataset\train\images\1_16-xcx_mp4-809_jpg.rf.10d1b7d067aa53fef5208bf0832e6725.jpg,dataset\train\labels\1_16-xcx_mp4-809_jpg.rf.10d1b7d067aa53fef5208bf0832e6725.txt
train,dataset\train\images\1_16-xcx_mp4-811_jpg.rf.652862450dd3ac52cd5b6e6b6d22edea.jpg,dataset\train\labels\1_16-xcx_mp4-811_jpg.rf.652862450dd3ac52cd5b6e6b6d22edea.txt
train,dataset\train\images\1_16-xcx_mp4-816_jpg.rf.fe6258e5fec1921e58851746de6179ab.jpg,dataset\train\labels\1_16-xcx_mp4-816_jpg.rf.fe6258e5fec1921e58851746de6179ab.txt
train,dataset\train\images\1_16-xcx_mp4-818_jpg.rf.1005e08d6ea903d23d35be5c0d9714a5.jpg,dataset\train\labels\1_16-xcx_mp4-818_jpg.rf.1005e08d6ea903d23d35be5c0d9714a5.txt
train,dataset\train\images\1_16-xcx_mp4-81_jpg.rf.e32d847eca43d2b9803c30c7c8ef6964.jpg,dataset\train\labels\1_16-xcx_mp4-81_jpg.rf.e32d847eca43d2b9803c30c7c8ef6964.txt
train,dataset\train\images\1_16-xcx_mp4-820_jpg.rf.fc63c44fe3cb6f0a3644e3bfac0b6c7d.jpg,dataset\train\labels\1_16-xcx_mp4-820_jpg.rf.fc63c44fe3cb6f0a3644e3bfac0b6c7d.txt
train,dataset\train\images\1_16-xcx_mp4-83_jpg.rf.baa9ac80fb284e02e7db1844fdcbc746.jpg,dataset\train\labels\1_16-xcx_mp4-83_jpg.rf.baa9ac80fb284e02e7db1844fdcbc746.txt
train,dataset\train\images\1_16-xcx_mp4-84_jpg.rf.c29da46239ce207b2515fc5941635dd7.jpg,dataset\train\labels\1_16-xcx_mp4-84_jpg.rf.c29da46239ce207b2515fc5941635dd7.txt
train,dataset\train\images\1_16-xcx_mp4-851_jpg.rf.17affa318d217f7b95a9487d182e9867.jpg,dataset\train\labels\1_16-xcx_mp4-851_jpg.rf.17affa318d217f7b95a9487d182e9867.txt
train,dataset\train\images\1_16-xcx_mp4-853_jpg.rf.e0cd1d0633c352ff184dbcec5a4755f7.jpg,dataset\train\labels\1_16-xcx_mp4-853_jpg.rf.e0cd1d0633c352ff184dbcec5a4755f7.txt
train,dataset\train\images\1_16-xcx_mp4-854_jpg.rf.17dbdac638f21b2ed44f133c4a154274.jpg,dataset\train\labels\1_16-xcx_mp4-854_jpg.rf.17dbdac638f21b2ed44f133c4a154274.txt
train,dataset\train\images\1_16-xcx_mp4-856_jpg.rf.c2c842817e844003a03977f4c733b3f4.jpg,dataset\train\labels\1_16-xcx_mp4-856_jpg.rf.c2c842817e844003a03977f4c733b3f4.txt
train,dataset\train\images\1_16-xcx_mp4-857_jpg.rf.625e7c7eb0be20e20790decd6a5aae63.jpg,dataset\train\labels\1_16-xcx_mp4-857_jpg.rf.625e7c7eb0be20e20790decd6a5aae63.txt
train,dataset\train\images\1_16-xcx_mp4-858_jpg.rf.e24a9beadd0229a26584bc1063067d8d.jpg,dataset\train\labels\1_16-xcx_mp4-858_jpg.rf.e24a9beadd0229a26584bc1063067d8d.txt
train,dataset\train\images\1_16-xcx_mp4-859_jpg.rf.5ec7b11cf85d284e638395a63723143f.jpg,dataset\train\labels\1_16-xcx_mp4-859_jpg.rf.5ec7b11cf85d284e638395a63723143f.txt
train,dataset\train\images\1_16-xcx_mp4-861_jpg.rf.ad9c74251ca2b2646b776e67770c0b99.jpg,dataset\train\labels\1_16-xcx_mp4-861_jpg.rf.ad9c74251ca2b2646b776e67770c0b99.txt
train,dataset\train\images\1_16-xcx_mp4-863_jpg.rf.6b3315c423f3da5862e022a7eab195c5.jpg,dataset\train\labels\1_16-xcx_mp4-863_jpg.rf.6b3315c423f3da5862e022a7eab195c5.txt
train,dataset\train\images\1_16-xcx_mp4-864_jpg.rf.413d1da8e3bf18458ff42dd361600a74.jpg,dataset\train\labels\1_16-xcx_mp4-864_jpg.rf.413d1da8e3bf18458ff42dd361600a74.txt
train,dataset\train\images\1_16-xcx_mp4-867_jpg.rf.f34abb2c1508562c1afe16e95348ea9f.jpg,dataset\train\labels\1_16-xcx_mp4-867_jpg.rf.f34abb2c1508562c1afe16e95348ea9f.txt
train,dataset\train\images\1_16-xcx_mp4-871_jpg.rf.2db2fd03278fe3742e13a02019364464.jpg,dataset\train\labels\1_16-xcx_mp4-871_jpg.rf.2db2fd03278fe3742e13a02019364464.txt
train,dataset\train\images\1_16-xcx_mp4-873_jpg.rf.0d240055ea2d446aca6d7ddb1ffa6769.jpg,dataset\train\labels\1_16-xcx_mp4-873_jpg.rf.0d240055ea2d446aca6d7ddb1ffa6769.txt
